,marca,preço,link
2357,"Fonte Carregador P/ Samsung Ultrabook 5 Np530u3b 19v 646, Preto, 110v/220v",69.9,https://www.kabum.com.br//produto/434627/fonte-carregador-p-samsung-ultrabook-5-np530u3b-19v-646-preto-110v-220v
1025,Fonte Carregador Para Samsung Np900x3a-b06us/np900 646 - 110v / 220v (bivolt),69.9,https://www.kabum.com.br//produto/320334/fonte-carregador-para-samsung-np900x3a-b06us-np900-646-110v-220v-bivolt-
1023,Fonte Carregador Compativel Com Note Lg Gram 14z950 19v 2.1a 646 - Fonte Carregador Compativel Com Note Lg Gram 14z950 19v 2.1a 646,69.9,https://www.kabum.com.br//produto/320587/fonte-carregador-compativel-com-note-lg-gram-14z950-19v-2-1a-646-fonte-carregador-compativel-com-note-lg-gram-14z950-19v-2-1a-646
920,Fonte Carregador Compativel Com Lg13z94 13z940 19v 2.1a 646,69.9,https://www.kabum.com.br//produto/321751/fonte-carregador-compativel-com-lg13z94-13z940-19v-2-1a-646
1246,Fonte Carregador Compativel Com Note Lg Gram 15z975 19v 2.1a 646 - Fonte Carregador Compativel Com Note Lg Gram 15z975 19v 2.1a 646,69.9,https://www.kabum.com.br//produto/320926/fonte-carregador-compativel-com-note-lg-gram-15z975-19v-2-1a-646-fonte-carregador-compativel-com-note-lg-gram-15z975-19v-2-1a-646
767,Fonte Para Notebook Lenovo G40-80-80je000hbr  20v 4.5a,69.9,https://www.kabum.com.br//produto/355880/fonte-para-notebook-lenovo-g40-80-80je000hbr-20v-4-5a
308,"Fonte Carregador Para Samsung Ultrabook Np350 19v 646, Preto, 110v/220v (bivolt)",69.9,https://www.kabum.com.br//produto/302467/fonte-carregador-para-samsung-ultrabook-np350-19v-646-preto-110v-220v-bivolt-
2385,"Fonte Carregador P/ Ultrabook Samsung E Lg U340 19v 2.1a 40w 646, 110v/220v (bivolt)",69.9,https://www.kabum.com.br//produto/320540/fonte-carregador-p-ultrabook-samsung-e-lg-u340-19v-2-1a-40w-646-110v-220v-bivolt-
752,"Fonte Fy Para Notebook Dell 14, 19.5V, 65W, Bivolt - n4050",69.9,https://www.kabum.com.br//produto/356262/fonte-fy-para-notebook-dell-14-19-5v-65w-bivolt-n4050
2317,Fonte Carregador Compativel Com Ultrabook Samsung Np530u3c-ad1br 19v 2.1 646 - Fonte Carregador Compativel Com Ultrabook Samsung Np530u3c-ad1br 19v 2.1 646,69.9,https://www.kabum.com.br//produto/321655/fonte-carregador-compativel-com-ultrabook-samsung-np530u3c-ad1br-19v-2-1-646-fonte-carregador-compativel-com-ultrabook-samsung-np530u3c-ad1br-19v-2-1-646
1251,Fonte Carregador Para 2x1 Tablet Slidepad 11t540 11t54 646 - 110v / 220v (bivol),69.9,https://www.kabum.com.br//produto/365355/fonte-carregador-para-2x1-tablet-slidepad-11t540-11t54-646-110v-220v-bivol-
2326,"Fonte Carregador Compatível Com Note LG 14u360, LG 14u380 19v 646",69.9,https://www.kabum.com.br//produto/306065/fonte-carregador-compativel-com-note-lg-14u360-lg-14u380-19v-646
912,Fonte Carregador Compativel Com Note Lg Gram 14z950 19v 2.1a 646 - Fonte Carregador Compativel Com Note Lg Gram 14z950 19v 2.1a 646,69.9,https://www.kabum.com.br//produto/320587/fonte-carregador-compativel-com-note-lg-gram-14z950-19v-2-1a-646-fonte-carregador-compativel-com-note-lg-gram-14z950-19v-2-1a-646
1041,Fonte Compativel Com Ultrabook Samsung Np915s3g Series 19v 2.1a Mm 646,69.9,https://www.kabum.com.br//produto/311598/fonte-compativel-com-ultrabook-samsung-np915s3g-series-19v-2-1a-mm-646
2045,Fonte Carregador Compativel Com Samsung Flash F30 Np530xbb 19v 40w 646,69.9,https://www.kabum.com.br//produto/298506/fonte-carregador-compativel-com-samsung-flash-f30-np530xbb-19v-40w-646
1042,Fonte Carregador Compativel Com Samsung / Lg 15u340-lt38k 19v 2.1a 40w 646 - Fonte Carregador Compativel Com Samsung / Lg 15u340-lt38k 19v 2.1a 40w 646,69.9,https://www.kabum.com.br//produto/321062/fonte-carregador-compativel-com-samsung-lg-15u340-lt38k-19v-2-1a-40w-646-fonte-carregador-compativel-com-samsung-lg-15u340-lt38k-19v-2-1a-40w-646
1278,Fonte Carregador Compativel Com Samsung Ativ Book 9 Lite Np905s3g 646,69.9,https://www.kabum.com.br//produto/328694/fonte-carregador-compativel-com-samsung-ativ-book-9-lite-np905s3g-646
914,Fonte Carregador Para Samsung Np900x3a-b06us/np900 646 - 110v / 220v (bivolt),69.9,https://www.kabum.com.br//produto/320334/fonte-carregador-para-samsung-np900x3a-b06us-np900-646-110v-220v-bivolt-
1044,Fonte Carregador Para Nokia Lumia 2520 Verizon 10.1 Tablet Mm 646 - Voltagem De Entrada,69.9,https://www.kabum.com.br//produto/323119/fonte-carregador-para-nokia-lumia-2520-verizon-10-1-tablet-mm-646-voltagem-de-entrada
915,Fonte Carregador Para Ultrabook Lg 14u36 19v 2.1a 40w 646 - 110v/220v bivolt,69.9,https://www.kabum.com.br//produto/365752/fonte-carregador-para-ultrabook-lg-14u36-19v-2-1a-40w-646-110v-220v-bivolt
700,Fonte Para Notebook Lenovo G40-70-80ga000gbr | 20v 3.25a,69.9,https://www.kabum.com.br//produto/355874/fonte-para-notebook-lenovo-g40-70-80ga000gbr-20v-3-25a
1020,Fonte Carregador Compativel Com Lg13z94 13z940 19v 2.1a 646,69.9,https://www.kabum.com.br//produto/321751/fonte-carregador-compativel-com-lg13z94-13z940-19v-2-1a-646
791,"Fonte Para Notebook Lenovo Ideapad 300-15isk 15.6"" | 20v 3.25a",69.9,https://www.kabum.com.br//produto/355870/fonte-para-notebook-lenovo-ideapad-300-15isk-15-6-20v-3-25a
1289,Fonte Carregador Para 2x1 Tablet Slidepad 11t540 11t54 646 - 110v / 220v (bivol),69.9,https://www.kabum.com.br//produto/365355/fonte-carregador-para-2x1-tablet-slidepad-11t540-11t54-646-110v-220v-bivol-
697,"Fonte Notebook Acer, 19v 3.42a, 65w, 5.5mm 1.7mm - BB20-AC19-B21",70.32,https://www.kabum.com.br//produto/240301/fonte-notebook-acer-19v-3-42a-65w-5-5mm-1-7mm-bb20-ac19-b21
163,"Bateria Selada Elgin, P/ Nobreak, Vrla, 12v 4.5ah - 82312",70.47,https://www.kabum.com.br//produto/414183/bateria-selada-elgin-p-nobreak-vrla-12v-4-5ah-82312
237,Fonte Para Notebook Dell 5558 | 19.5v 3.34a.,71.0,https://www.kabum.com.br//produto/366064/fonte-para-notebook-dell-5558-19-5v-3-34a-
1142,Case Notebook Basic 14Polegadas - World Without Me,71.88,https://www.kabum.com.br//produto/431955/case-notebook-basic-14polegadas-world-without-me
1165,Case Notebook Basic 14Polegadas - World Without Me,71.88,https://www.kabum.com.br//produto/431955/case-notebook-basic-14polegadas-world-without-me
1692,"Fonte Carregador Para Asus Roteador Rt-n56u, Rt-ac66u, 19v, 608 - Voltagem De Entrada",72.72,https://www.kabum.com.br//produto/306101/fonte-carregador-para-asus-roteador-rt-n56u-rt-ac66u-19v-608-voltagem-de-entrada
1659,Fonte Carregador Para Asus Eee Pc 1015pem  19v 2.1a 40w 608 - Voltagem De Entrada,72.72,https://www.kabum.com.br//produto/295251/fonte-carregador-para-asus-eee-pc-1015pem-19v-2-1a-40w-608-voltagem-de-entrada
1695,Fonte Carregador Para Asus Eee Pc 1005px 19v 2.1a 45w 608 - Voltagem De Entrada,72.72,https://www.kabum.com.br//produto/295311/fonte-carregador-para-asus-eee-pc-1005px-19v-2-1a-45w-608-voltagem-de-entrada
2360,Fonte Carregador Asus Eee Pc 1005pe 19v 2.1a 608 - Voltagem De Entrada,72.72,https://www.kabum.com.br//produto/295426/fonte-carregador-asus-eee-pc-1005pe-19v-2-1a-608-voltagem-de-entrada
1691,Fonte Carregador Para Asus Eee Pc 1015pem  19v 2.1a 40w 608 - Voltagem De Entrada,72.72,https://www.kabum.com.br//produto/295251/fonte-carregador-para-asus-eee-pc-1015pem-19v-2-1a-40w-608-voltagem-de-entrada
2316,Fonte Carregador Asus Eee Pc 1005pe 19v 2.1a 608 - Voltagem De Entrada,72.72,https://www.kabum.com.br//produto/295426/fonte-carregador-asus-eee-pc-1005pe-19v-2-1a-608-voltagem-de-entrada
239,Fonte Carregador Notebook Dell Inspiron 15r 7520 N5010 19.5v 65w.,72.9,https://www.kabum.com.br//produto/366078/fonte-carregador-notebook-dell-inspiron-15r-7520-n5010-19-5v-65w-
555,"Carregador Para Notebook Mymax Universal, 90W, 8 Pinos",73.47,https://www.kabum.com.br//produto/312370/carregador-para-notebook-mymax-universal-90w-8-pinos
692,"Base Para Notebook C3Tech 15,6 Nbc-200si",74.61,https://www.kabum.com.br//produto/171076/base-para-notebook-c3tech-15-6-nbc-200si
233,Fonte Dell Inspiron 15 5000 Series 5565 5567 5568,74.9,https://www.kabum.com.br//produto/356221/fonte-dell-inspiron-15-5000-series-5565-5567-5568
246,"Fonte Fy Para Notebook Lenovo Thinkpad T440s, 20V, 3.25A, Bivolt - FY-254",74.9,https://www.kabum.com.br//produto/355866/fonte-fy-para-notebook-lenovo-thinkpad-t440s-20v-3-25a-bivolt-fy-254
2639,"Carregador Notebook 19v 3.42a, Pino 5.5/2.5mm, Bivolt, Green",75.0,https://www.kabum.com.br//produto/216225/carregador-notebook-19v-3-42a-pino-5-5-2-5mm-bivolt-green
594,"Fonte Carregador LG, Compatível Com Monitor LCD, 19V, 3.42A, 644, Bivolt -  Ips224V",75.05,https://www.kabum.com.br//produto/300600/fonte-carregador-lg-compativel-com-monitor-lcd-19v-3-42a-644-bivolt-ips224v
1050,"Fonte Externa Para All In One Lg 24v570, 65w, 644 - 110v/220v",75.05,https://www.kabum.com.br//produto/434690/fonte-externa-para-all-in-one-lg-24v570-65w-644-110v-220v
378,"Fonte Carregador LG All In One,  65W, 22V240, Bivolt Automático - LG24V36",75.05,https://www.kabum.com.br//produto/297183/fonte-carregador-lg-all-in-one-65w-22v240-bivolt-automatico-lg24v36
417,Fonte Compativel Com Monitor Compativel Com Tv Lg M2280a 19v 3.42a 644,75.05,https://www.kabum.com.br//produto/298434/fonte-compativel-com-monitor-compativel-com-tv-lg-m2280a-19v-3-42a-644
377,Fonte Carregador Compativel Com Monitor Lcd Lg 22ea53 19v 3.42a 644,75.05,https://www.kabum.com.br//produto/298484/fonte-carregador-compativel-com-monitor-lcd-lg-22ea53-19v-3-42a-644
412,"Fonte Carregador, Compatível Com Monitor TV LG, 19V, 3.42A, 644, Bivolt - 24mn33n",75.05,https://www.kabum.com.br//produto/323117/fonte-carregador-compativel-com-monitor-tv-lg-19v-3-42a-644-bivolt-24mn33n
507,Fonte Compativel Com Tv Lg M2350d Séries 19v 3.42a 65w 644,75.05,https://www.kabum.com.br//produto/298471/fonte-compativel-com-tv-lg-m2350d-series-19v-3-42a-65w-644
1953,"Fonte Externa Para Monitor Lg Da-65f19, 19v, 3.42a, 65w - 644",75.05,https://www.kabum.com.br//produto/434700/fonte-externa-para-monitor-lg-da-65f19-19v-3-42a-65w-644
388,"Fonte Compativel Com Monitor Tv Lg 24mn33n Série 19v 3,42a 65w Agulha 644 - Fonte Compativel Com Monitor Tv Lg 24mn33n Série 19v 3,42a 65w Agulha Mm 644",75.05,https://www.kabum.com.br//produto/300583/fonte-compativel-com-monitor-tv-lg-24mn33n-serie-19v-3-42a-65w-agulha-644-fonte-compativel-com-monitor-tv-lg-24mn33n-serie-19v-3-42a-65w-agulha-mm-644
2396,"Fonte Externa Para Monitor Lg Da-65g19, 19v, 3.42a, 65w - 644",75.05,https://www.kabum.com.br//produto/434701/fonte-externa-para-monitor-lg-da-65g19-19v-3-42a-65w-644
454,Fonte Carregador Compatível Com A4819 A4819fdy Tv Samsung De 19v 644,75.05,https://www.kabum.com.br//produto/298279/fonte-carregador-compativel-com-a4819-a4819fdy-tv-samsung-de-19v-644
765,"Fonte Carregador LG, Compatível Com Monitor, 19V, 3.42A, 644, Bivolt - 22mp55hq",75.05,https://www.kabum.com.br//produto/298542/fonte-carregador-lg-compativel-com-monitor-19v-3-42a-644-bivolt-22mp55hq
584,"Fonte Externa, Para Monitor, LG 23 LG, 23MP, 55HQ, 23MP55, 644",75.05,https://www.kabum.com.br//produto/386559/fonte-externa-para-monitor-lg-23-lg-23mp-55hq-23mp55-644
583,"Fonte Carregador Para Monitor 27uk600-w 19v 3.42a 644, Voltagem De Entrada",75.05,https://www.kabum.com.br//produto/320607/fonte-carregador-para-monitor-27uk600-w-19v-3-42a-644-voltagem-de-entrada
2335,"Fonte Externa Para Monitor Lg Da-65g19, 19v, 3.42a, 65w - 644",75.05,https://www.kabum.com.br//produto/434701/fonte-externa-para-monitor-lg-da-65g19-19v-3-42a-65w-644
918,"Fonte Externa Para Monitor Lg Serie Mk4 20mk400h, 19v - 644",75.05,https://www.kabum.com.br//produto/434698/fonte-externa-para-monitor-lg-serie-mk4-20mk400h-19v-644
573,Fonte Externa Para All In One Lg 22v270 65w 644 - 110v/220v (bivolt),75.05,https://www.kabum.com.br//produto/390583/fonte-externa-para-all-in-one-lg-22v270-65w-644-110v-220v-bivolt-
2081,"Fonte Externa Para Monitor Lg Da-65f19, 19v, 3.42a, 65w - 644",75.05,https://www.kabum.com.br//produto/434700/fonte-externa-para-monitor-lg-da-65f19-19v-3-42a-65w-644
1501,Fonte Notebook Lenovo 20v 3.25a,75.48,https://www.kabum.com.br//produto/434674/fonte-notebook-lenovo-20v-3-25a
397,Capa Para Notebook Targus Bonafide 14 Preto - Tbs927gl,75.9,https://www.kabum.com.br//produto/318245/capa-para-notebook-targus-bonafide-14-preto-tbs927gl
669,"Suporte Para Notebook Goldentec Sng17 Gt, Até 17, Com Cooler, 2 Portas USB",75.91,https://www.kabum.com.br//produto/232072/suporte-para-notebook-goldentec-sng17-gt-ate-17-com-cooler-2-portas-usb
547,"Case Para Notebook Ferrari Urban, Messenger Bag, Preto",75.91,https://www.kabum.com.br//produto/133082/case-para-notebook-ferrari-urban-messenger-bag-preto
1365,Fonte Carregador Para Netbook Positivo Mobo 5950 19v 2.1a 40w 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/294936/fonte-carregador-para-netbook-positivo-mobo-5950-19v-2-1a-40w-670-voltagem-de-entrada
938,Fonte Carregador 19v 2.1a 40w Para Netbook Philco 10b Da-40b19 670 - Bivolt,76.08,https://www.kabum.com.br//produto/292393/fonte-carregador-19v-2-1a-40w-para-netbook-philco-10b-da-40b19-670-bivolt
1336,Fonte Carregador Para Netbook Toshiba Nb505 19v 2.1a 40w 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/292026/fonte-carregador-para-netbook-toshiba-nb505-19v-2-1a-40w-670-voltagem-de-entrada
2321,Fonte Carregador P/ Hp Compac Presario Cq23 19v 2.1a 40w 670 - 110v/220v (bivolt),76.08,https://www.kabum.com.br//produto/305024/fonte-carregador-p-hp-compac-presario-cq23-19v-2-1a-40w-670-110v-220v-bivolt-
1291,Fonte Carregador Para Netbook Toshiba Nb505 19v 2.1a 40w 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/292026/fonte-carregador-para-netbook-toshiba-nb505-19v-2-1a-40w-670-voltagem-de-entrada
2319,Fonte Carregador Para Positivo Mobo Black 3090 19v 40w 670 - 110v/220v (bivolt),76.08,https://www.kabum.com.br//produto/292016/fonte-carregador-para-positivo-mobo-black-3090-19v-40w-670-110v-220v-bivolt-
1287,Fonte Carregador Para Netbook Infoway W7010 19v 2.1a 40w 670 - Preto - 110v/220v bivolt,76.08,https://www.kabum.com.br//produto/365643/fonte-carregador-para-netbook-infoway-w7010-19v-2-1a-40w-670-preto-110v-220v-bivolt
1984,Fonte Carregador Para Netbook Lenovo S-10 19v 2.1a 40w 670 - Preto - 110v/220v (bivolt),76.08,https://www.kabum.com.br//produto/292044/fonte-carregador-para-netbook-lenovo-s-10-19v-2-1a-40w-670-preto-110v-220v-bivolt-
2080,Fonte Carregador Para Positivo Unique S2560 19v 2.1a 40w 670 - Bivolt,76.08,https://www.kabum.com.br//produto/292034/fonte-carregador-para-positivo-unique-s2560-19v-2-1a-40w-670-bivolt
1114,Fonte Carregador Para Netbook Infoway W7020 19v 2.1a 40w Mm 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/294499/fonte-carregador-para-netbook-infoway-w7020-19v-2-1a-40w-mm-670-voltagem-de-entrada
967,Fonte Carregador Para Notebook Positivo S1991 19v 2.1a 40w 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/365723/fonte-carregador-para-notebook-positivo-s1991-19v-2-1a-40w-670-voltagem-de-entrada
1952,Fonte Carregador Para Positivo Unique S2560 19v 2.1a 40w 670 - Bivolt,76.08,https://www.kabum.com.br//produto/292034/fonte-carregador-para-positivo-unique-s2560-19v-2-1a-40w-670-bivolt
655,Fonte Carregador Para Cce F4030 19v 2.1a 40w  670 - Bivolt,76.08,https://www.kabum.com.br//produto/291987/fonte-carregador-para-cce-f4030-19v-2-1a-40w-670-bivolt
1931,Fonte Carregador Para Netbook Lenovo S-10 19v 2.1a 40w 670 - Preto - 110v/220v (bivolt),76.08,https://www.kabum.com.br//produto/292044/fonte-carregador-para-netbook-lenovo-s-10-19v-2-1a-40w-670-preto-110v-220v-bivolt-
972,Fonte Carregador Para Positivo Mobo Black 3020 19v 2.1a 40w 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/365691/fonte-carregador-para-positivo-mobo-black-3020-19v-2-1a-40w-670-voltagem-de-entrada
1029,Fonte Carregador Para Notebook Positivo S1991 19v 2.1a 40w 670 - Voltagem De Entrada,76.08,https://www.kabum.com.br//produto/365723/fonte-carregador-para-notebook-positivo-s1991-19v-2-1a-40w-670-voltagem-de-entrada
520,Fonte Carregador Para Notebook Bb20-cp6300-h - 65w,76.55,https://www.kabum.com.br//produto/264387/fonte-carregador-para-notebook-bb20-cp6300-h-65w
2282,Fonte Carregador Para Notebook Bestbattery Dell Vostro -  Bb20-de19-u6,76.65,https://www.kabum.com.br//produto/264477/fonte-carregador-para-notebook-bestbattery-dell-vostro-bb20-de19-u6
950,Fonte Carregador Para Itautec Infoway N8755  19v 3.42a 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/297291/fonte-carregador-para-itautec-infoway-n8755-19v-3-42a-65w-p8-voltagem-de-entrada
2451,Fonte Carregador 19v 3.42a 65w Lenovo Lnv L1325 P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/297676/fonte-carregador-19v-3-42a-65w-lenovo-lnv-l1325-p8-voltagem-de-entrada
946,Fonte Carregador Para Itautec Infoway W7540 19v 3.42a 65w P8 - 110v/220v (bivolt),76.77,https://www.kabum.com.br//produto/325511/fonte-carregador-para-itautec-infoway-w7540-19v-3-42a-65w-p8-110v-220v-bivolt-
952,Fonte Carregador Para Itautec W7620 W7630 W7635 W7645 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/295250/fonte-carregador-para-itautec-w7620-w7630-w7635-w7645-65w-p8-voltagem-de-entrada
1585,Fonte Carregador P/ Cce Iron 535b 535p 545l 545b 787p R4 P8 - 110v/220v (bivolt),76.77,https://www.kabum.com.br//produto/296958/fonte-carregador-p-cce-iron-535b-535p-545l-545b-787p-r4-p8-110v-220v-bivolt-
951,Fonte Carregador Td230 P/dell Latitude 110l Insp B130 B120 19v 3.42a P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/297082/fonte-carregador-td230-p-dell-latitude-110l-insp-b130-b120-19v-3-42a-p8-voltagem-de-entrada
1397,Fonte Carregador Para Asus Ultrabook  S56cm 19v 3.42a 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/249937/fonte-carregador-para-asus-ultrabook-s56cm-19v-3-42a-65w-p8-voltagem-de-entrada
2452,Fonte Carregador Para Asus Vivobook X552 19v 3.42a 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/297492/fonte-carregador-para-asus-vivobook-x552-19v-3-42a-65w-p8-voltagem-de-entrada
1396,Fonte Carregador Para Ibm Lenovo Ideapad Y430 19v 3.42a 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/332184/fonte-carregador-para-ibm-lenovo-ideapad-y430-19v-3-42a-65w-p8-voltagem-de-entrada
949,Fonte Carregador Para Philco Phn 14507 Series 19v 3.42a 65w P8,76.77,https://www.kabum.com.br//produto/296585/fonte-carregador-para-philco-phn-14507-series-19v-3-42a-65w-p8
2453,Fonte Carregador 19v 3.42a 65w Para Philco Phn 14f 14 F P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/332463/fonte-carregador-19v-3-42a-65w-para-philco-phn-14f-14-f-p8-voltagem-de-entrada
629,"Fonte Carregador Notebook Cce Win U25, Fsp065-rec E-max 19v 3.42a 65w P8, Voltagem De Entrada",76.77,https://www.kabum.com.br//produto/297226/fonte-carregador-notebook-cce-win-u25-fsp065-rec-e-max-19v-3-42a-65w-p8-voltagem-de-entrada
1398,Fonte Para Notebook Intelbras I541 Séries 19v 3.42a 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/297083/fonte-para-notebook-intelbras-i541-series-19v-3-42a-65w-p8-voltagem-de-entrada
2567,Fonte Carregador Para Amazon L41 19v 3.42a 65w P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/210991/fonte-carregador-para-amazon-l41-19v-3-42a-65w-p8-voltagem-de-entrada
1609,Fonte Carregador Para Notebook H-buster 1402 210 19v 3.42a 65w P8 - Preto - 110v/220v (bivolt),76.77,https://www.kabum.com.br//produto/325510/fonte-carregador-para-notebook-h-buster-1402-210-19v-3-42a-65w-p8-preto-110v-220v-bivolt-
2477,Fonte All In One Hp Compac Cq1 Cq1-1010br 19v 3.42a 65w Plug P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/297476/fonte-all-in-one-hp-compac-cq1-cq1-1010br-19v-3-42a-65w-plug-p8-voltagem-de-entrada
975,Fonte Carregador Para Lenovo G530 G560 Y450 Y530 19v 3.42a 65w Plug P8 - Voltagem De Entrada,76.77,https://www.kabum.com.br//produto/296627/fonte-carregador-para-lenovo-g530-g560-y450-y530-19v-3-42a-65w-plug-p8-voltagem-de-entrada
2478,Fonte Carregador 19v 3.42a 65w Para Cce J33 Mm 394 - 110/220V,76.77,https://www.kabum.com.br//produto/332914/fonte-carregador-19v-3-42a-65w-para-cce-j33-mm-394-110-220v
